Record Id,Account Owner.id,Account Owner,Rating,entity_name,Phone,Account Site,Parent Account.id,Parent Account,Website,Ticker Symbol,Industry,Created By.id,Created By,Modified By.id,Modified By,Created Time,Modified Time,address,Shipping Street,Billing City,Shipping City,Billing State,Shipping State,postal_code,Shipping Code,Billing Country,Shipping Country,Description,Last Activity Time,Tag,Source,Product Prospect USP,Brands 1 To G,Brands R To Z,Brands H To Q,All Brands,Company Name,Other Brands,GST Number,Company Registered Number,Bank Account Number,Bank Name,SWIFT Code,Last Closed Won Date,Last Closed Lost Date,No. of Closed Won Deals,Change Log Time,Locked,Last Enriched Time,Enrich Status,Country,Category,Business type,Other Category (Pls Specify),Connected To.module,Connected To.id
zcrm_3877682000040499024,zcrm_3877682000039477001,Terence,,Crumbs SG,,,,,,,,zcrm_3877682000039477001,Terence,zcrm_3877682000039477001,Terence,12/26/2024 15:38,12/26/2024 15:38,,,,,,,,,,,,7/2/2025 14:43,,,,,,,,,,,,,,,,,,,FALSE,,,Singapore,,,,,
zcrm_3877682000040523062,zcrm_3877682000032777001,Enver Neo,,Bonita Baby,97730559,,,,,,,zcrm_3877682000032777001,Enver Neo,zcrm_3877682000032777001,Enver Neo,12/30/2024 18:00,12/30/2024 18:00,,,,,,,,,,,"Hello! We're currently looking to launch our products on other platforms, other than Shopee. We're carrying cot sheets (Bamboo Lyocell and Waterproof Cot sheets). We would love to find out more about the merchant onboarding process. Looking forward to hearing from you.",8/12/2025 12:03,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000040552017,zcrm_3877682000032777001,Enver Neo,,Fourseason Trading (Borneo) Sdn Bhd,,,,,tentenfood.com.my,,,zcrm_3877682000032777001,Enver Neo,zcrm_3877682000032777001,Enver Neo,12/30/2024 9:47,12/30/2024 9:47,,,,,,,,,,,,12/31/2024 9:49,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000040554019,zcrm_3877682000026704001,Alanis Chin,,Markato,,,,,http://www.markato.com,,,zcrm_3877682000026704001,Alanis Chin,zcrm_3877682000026704001,Alanis Chin,12/30/2024 10:52,12/30/2024 10:52,,,,,,,,,,,"HK Whole seller, carrying few international brands (exclusive or Non-exclusive). interested to work with MMR. Have met up with XZ. Also proposed baby fairs, she is looking into one of the fair after Jan. Need more time to plan with the brand principals",12/30/2024 10:52,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000040554055,zcrm_3877682000026704001,Alanis Chin,,LUCE,,,,,http://luce.sg,,,zcrm_3877682000026704001,Alanis Chin,zcrm_3877682000026704001,Alanis Chin,12/30/2024 10:55,12/30/2024 10:55,,,,,,,,,,,"Online platform for home services for e.g. maid services, cleaning services and etc. Launching Nanny services. Keen to join MM fair but need to finalised the plan for 2025.",12/30/2024 10:55,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000040554103,zcrm_3877682000026704001,Alanis Chin,,Casa Italy,,,,,https://casaitalysg.com,,,zcrm_3877682000026704001,Alanis Chin,zcrm_3877682000026704001,Alanis Chin,12/30/2024 10:59,12/30/2024 10:59,,,,,,,,,,,Furniture for home.,6/26/2025 18:11,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000040554151,zcrm_3877682000026704001,Alanis Chin,,Shiseido Singapore,,,,,https://www.instagram.com/anessa_official_singapore/?hl=en,,,zcrm_3877682000026704001,Alanis Chin,zcrm_3877682000026704001,Alanis Chin,12/30/2024 11:14,12/30/2024 11:14,,,,,,,,,,,"No.1 suncare brand in Asia, with a range of suncare products suitable for different skin needs. For this collaboration, Anessa is interested in sponsoring our Moisture UV Sunscreen Mild Gel for mummy's market's goodie bag/lucky draw in the upcoming Jan 2025 Baby Fair. We hope to share the importance of sun protection from young with the audience of Mummy's Market through the Anessa Moisture UV Mild Gel that can be used for sensitive skin and even babies from 6 months old.",12/30/2024 11:14,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000040554199,zcrm_3877682000026704001,Alanis Chin,,HD Door,,,,,https://www.hddoor.com.sg/,,,zcrm_3877682000026704001,Alanis Chin,zcrm_3877682000026704001,Alanis Chin,12/30/2024 11:23,12/30/2024 11:23,,,,,,,,,,,"Carrying smart home products such as digital lock, auto laundry rack and etc",3/20/2025 18:19,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000040554250,zcrm_3877682000026704001,Alanis Chin,,Little Noah,,,,,https://www.littlenoahsg.com/,,,zcrm_3877682000026704001,Alanis Chin,zcrm_3877682000026704001,Alanis Chin,12/30/2024 11:27,12/30/2024 11:27,,,,,,,,,,,"Premium bamboo (ultra soft, eczema friendly, heat regulating with fun, colours, elegant, stylish prints.",3/28/2025 11:54,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000040554301,zcrm_3877682000026704001,Alanis Chin,,Art Loft Creative Studio,86082512,,,,,,,zcrm_3877682000026704001,Alanis Chin,zcrm_3877682000026704001,Alanis Chin,12/30/2024 17:24,12/30/2024 17:24,,,,,,,,,,,"Art Loft was founded to provide kids and adults especially family to enjoy an unique experience with creative, fun, bonding, enjoy and share fond memories together. We have many types of handcraft workshops such as pressed flowers with picture frames, painting on glass bottle, recycle jewelry crafting, and many more! We always believe that happiness can be found using art as a medium. We hope that this cycle of happiness can grow and spread wider. Our goal is to provide a curating, art, handcrafting experience and learning platform to the public. We believe that art is something that can make you breath a different kind of happiness, nothing beats a good amount of quality time spent learning a new skill and nourishing yourself and your family.",12/30/2024 17:24,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000040586001,zcrm_3877682000039477001,Terence,,The Play Scene,,,,,,,,zcrm_3877682000039477001,Terence,zcrm_3877682000039477001,Terence,1/2/2025 14:26,1/2/2025 14:26,,,,,,,,,,,,1/2/2025 16:00,,,,,,,,,,,,,,,,,,,FALSE,,,Singapore,,,,,
zcrm_3877682000040586024,zcrm_3877682000039477001,Terence,,Hibuymama,,,,,,,,zcrm_3877682000039477001,Terence,zcrm_3877682000044967001,YouQuan,12/11/2024 11:21,8/4/2025 13:39,,,,,,,,,,,,8/4/2025 13:39,,,,,,,,,,,,,,,,,,8/4/2025 13:39,FALSE,,,Singapore,,,,,
zcrm_3877682000040596030,zcrm_3877682000026704001,Alanis Chin,,AngelinChoice,60108279435,,,,,,Baby Industry,zcrm_3877682000026704001,Alanis Chin,zcrm_3877682000044967001,YouQuan,1/3/2025 10:24,8/4/2025 13:39,,,,,,,,,,,,8/4/2025 13:39,,,,,,,,AngelinChoice,,,,,,,,,,8/4/2025 13:39,FALSE,,,Malaysia,Toys & Books,Brand Owner,,,
zcrm_3877682000040606012,zcrm_3877682000026704001,Alanis Chin,,Tiny Twirls,91373975,,,,,,,zcrm_3877682000026704001,Alanis Chin,zcrm_3877682000026704001,Alanis Chin,1/3/2025 14:47,1/3/2025 14:47,,,,,,,,,,,Tiny Twirls offers exquisite dresses for babies aged 6months to 3 years to celebrate special milestones in their growing years.,6/19/2025 17:24,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000040612001,zcrm_3877682000039477001,Terence,,Green Capsule,,,,,,,,zcrm_3877682000039477001,Terence,zcrm_3877682000039477001,Terence,1/3/2025 17:31,1/3/2025 17:31,,,,,,,,,,,,4/28/2025 17:37,,,,,,,,,,,,,,,,,,,FALSE,,,Singapore,,,,,
zcrm_3877682000040653001,zcrm_3877682000039477001,Terence,,SG homemade,,,,,,,,zcrm_3877682000039477001,Terence,zcrm_3877682000039477001,Terence,1/7/2025 9:36,1/7/2025 9:36,,,,,,,,,,,,1/7/2025 11:40,,,,,,,,,,,,,,,,,,,FALSE,,,Singapore,,,,,
zcrm_3877682000040805028,zcrm_3877682000032777001,Enver Neo,,Income Insurance Pte Ltd,96449662,,,,,,,zcrm_3877682000032777001,Enver Neo,zcrm_3877682000032777001,Enver Neo,1/15/2025 15:42,1/15/2025 15:42,,,,,,,,,,,We are keen to explore a space at your upcoming April’s event. Please contact me for discussion. Thanks!,1/15/2025 15:42,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000040808043,zcrm_3877682000032777001,Enver Neo,,Chopchopbabyfood,96555935,,,,,,,zcrm_3877682000032777001,Enver Neo,zcrm_3877682000032777001,Enver Neo,1/14/2025 11:37,1/14/2025 11:37,,,,,,,,,,,We are a ecommerce distributor of cooking sauces for baby/toddlers. We would like to find out more about exhibiting with Mummy Market at the next opportunity.,1/15/2025 9:10,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000040808063,zcrm_3877682000032777001,Enver Neo,,Shinkin Singapore Pte Ltd,97287977,,,,,,,zcrm_3877682000032777001,Enver Neo,zcrm_3877682000032777001,Enver Neo,1/14/2025 11:37,1/14/2025 11:37,,,,,,,,,,,"We are writing on behalf of our customer. We have emailed in on 17 Dec and received a reply from MM <support@mummysmarket.com.sg> on 18 Dec and replied on the same day.

Appreciate any follow-up on this, thank you.",7/31/2025 21:36,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000041037067,zcrm_3877682000032777001,Enver Neo,,-,92275566,,,,,,,zcrm_3877682000032777001,Enver Neo,zcrm_3877682000044967001,YouQuan,9/27/2024 17:30,8/4/2025 15:13,,,,,,,,,,,"Hi, I would like to setup a stall to provide fnb during the event. How do I go about doing it?",8/12/2025 12:05,,,,,,,,,,,,,,,,,,8/4/2025 15:13,FALSE,,,,,,,,
zcrm_3877682000041037089,zcrm_3877682000032777001,Enver Neo,,Scalp & Beauty,97986785,,,,,,,zcrm_3877682000032777001,Enver Neo,zcrm_3877682000032777001,Enver Neo,1/24/2025 9:31,1/24/2025 9:31,,,,,,,,,,,Hi i would like to connect for more business opportunities,1/27/2025 17:29,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000041045012,zcrm_3877682000026704001,Alanis Chin,,Prestigio Pte Ltd,81138684,,,,,,,zcrm_3877682000026704001,Alanis Chin,zcrm_3877682000026704001,Alanis Chin,1/24/2025 16:28,1/24/2025 16:28,,,,,,,,,,,enquires on listing in mummy market online store,1/24/2025 16:28,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000041291045,zcrm_3877682000032777001,Enver Neo,,La Cara Estetica Pte. Ltd.,85881578,,,,,,,zcrm_3877682000032777001,Enver Neo,zcrm_3877682000032777001,Enver Neo,2/10/2025 9:04,2/10/2025 9:04,,,,,,,,,,,"Bloom Bellies, a sub-group of La Cara Estetica, provides pre-natal and post-natal services.",2/10/2025 9:04,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000041374001,zcrm_3877682000032777001,Enver Neo,,The Tiny Cubs,83281530,,,,,,,zcrm_3877682000032777001,Enver Neo,zcrm_3877682000032777001,Enver Neo,2/12/2025 17:48,2/12/2025 17:48,,,,,,,,,,,"The Tiny Cubs is a newly established eCommerce business dedicated to nurturing little ones through Montessori-inspired toys designed to enhance children's cognitive and developmental skills. We currently offer six educational toy boxes, each carefully curated for different age groups ranging from newborns to 3 years old and beyond. Our Montessori toys promote problem-solving, creativity, logical thinking, and fine motor skills, ensuring that learning happens through play.

With that, we hope to explore opportunities to collaborate and bring more parents the best educational toys while offering them more choices for their little ones' growth and development.",6/24/2025 17:00,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000041503001,zcrm_3877682000026704001,Alanis Chin,,Maemi Pte Ltd,87680112,,,,,,,zcrm_3877682000026704001,Alanis Chin,zcrm_3877682000026704001,Alanis Chin,2/20/2025 14:31,2/20/2025 14:31,,,,,,,,,,,"Maternity, Newborn, Infant & Family Photography service.",2/20/2025 14:31,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000041593097,zcrm_3877682000032777001,Enver Neo,,O Patchy Matchy,83822939,,,,,,,zcrm_3877682000032777001,Enver Neo,zcrm_3877682000032777001,Enver Neo,2/25/2025 17:02,2/25/2025 17:02,,,,,,,,,,,"Personalized gift ( iron on patches for tags, pouches and tote bags )",6/24/2025 17:13,,,,,,,,,,,,,,,,,,2/25/2025 17:02,FALSE,,,,,,,,
zcrm_3877682000041643012,zcrm_3877682000026704001,Alanis Chin,,MIRAGE AESTHETIC PTE. LTD.,88875683,,,,,,,zcrm_3877682000026704001,Alanis Chin,zcrm_3877682000026704001,Alanis Chin,2/26/2025 17:10,2/26/2025 17:10,,,,,,,,,,,Hi there! We would like to work with you on possible collaboration. Please let us know if you are able to drop me a text by whatsapp to discuss further. Thank you!,8/12/2025 12:01,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000041662001,zcrm_3877682000026704001,Alanis Chin,,Wonderee,6.28126E+12,,,,,,,zcrm_3877682000026704001,Alanis Chin,zcrm_3877682000026704001,Alanis Chin,2/27/2025 16:47,2/27/2025 16:47,,,,,,,,,,,"**Business Description (English Version):**  

Our business specializes in beautifully curated hampers, perfect for celebrating newborns and children's birthdays. We offer fully customizable hampers tailored to our customers' preferences and needs, ensuring each gift is unique and meaningful. From adorable baby essentials to fun and creative birthday gifts, we take pride in delivering high-quality, thoughtful hampers that bring joy to every special occasion. Whether you're looking for a heartfelt gift for a newborn or a delightful surprise for a child's birthday, we are here to create the perfect hamper just for you!",2/27/2025 16:47,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000041735034,zcrm_3877682000026704001,Alanis Chin,,Urban Care Employment Agency,81131302,,,,,,,zcrm_3877682000026704001,Alanis Chin,zcrm_3877682000026704001,Alanis Chin,3/3/2025 16:59,3/3/2025 16:59,,,,,,,,,,,We are a newly launched maid agency which specialize in the full suite of services related to domestic helper hire and all other manpower needs.,3/3/2025 16:59,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000041809013,zcrm_3877682000032777001,Enver Neo,,Desangel Pte Ltd,97760002,,,,,,,zcrm_3877682000032777001,Enver Neo,zcrm_3877682000000241001,Faith Chua,3/6/2025 20:26,6/19/2025 15:18,,,,,,,,,,,"We’re excited to introduce Goongbe, Korea’s No.1 baby skincare brand, will be available in Singapore! We are looking to collaborate with key retailers to bring this trusted brand to more families.

Goongbe is known for its Pri-mmune™ formula, a patented blend that strengthens and protects babies’ delicate skin. Our best-selling Pri-mmune Range—including the Baby Lotion, Baby Wash, and Sun Cream—has been a favorite among parents for its gentle, dermatologically tested, and EWG Green-graded ingredients.

Some of our key achievements:
✔ Korea’s No.1 baby skincare brand
✔ Over 20 million products sold worldwide
✔ Trusted by parents & recommended by dermatologists

We’d love to explore a potential partnership and discuss how Goongbe can fit into your retail offerings. Please let us know a convenient time to connect. Looking forward to the opportunity!",8/12/2025 11:59,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000041869002,zcrm_3877682000032777001,Enver Neo,,Three Bears Kids,97723182,,,,,,,zcrm_3877682000032777001,Enver Neo,zcrm_3877682000032777001,Enver Neo,3/10/2025 15:28,3/10/2025 15:28,,,,,,,,,,,Selling infants and children clothing,6/26/2025 17:55,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000041921009,zcrm_3877682000032777001,Enver Neo,,The breeze,91737211,,,,,,,zcrm_3877682000032777001,Enver Neo,zcrm_3877682000032777001,Enver Neo,3/13/2025 9:15,3/13/2025 9:15,,,,,,,,,,,The #1 family photos and videos sharing app.,6/30/2025 1:18,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000041981074,zcrm_3877682000032777001,Enver Neo,,SINGAPORE PAINCARE HOLDINGS PTE LTD,84446433,,,,,,,zcrm_3877682000032777001,Enver Neo,zcrm_3877682000026704001,Alanis Chin,3/18/2025 12:47,3/27/2025 17:02,,,,,,,,,,,Please call/whatsapp me on the info for the next exhibit,8/12/2025 11:58,,,,,,,,,,,,,,,,,,3/27/2025 17:02,FALSE,,,,,,,,
zcrm_3877682000042334003,zcrm_3877682000032777001,Enver Neo,,Sunrise Advisors,81114716,,,,,,,zcrm_3877682000032777001,Enver Neo,zcrm_3877682000032777001,Enver Neo,4/2/2025 9:02,4/2/2025 9:02,,,,,,,,,,,Diapers,4/2/2025 9:04,,,,,,,,,,,,,,,,,,4/2/2025 9:02,FALSE,,,,,,,,
zcrm_3877682000042344047,zcrm_3877682000032777001,Enver Neo,,PT Karya Natural Abadi,+628111777698 (Whatsapp),,,,,,,zcrm_3877682000032777001,Enver Neo,zcrm_3877682000032777001,Enver Neo,4/2/2025 16:27,4/2/2025 16:27,,,,,,,,,,,"Healthy freeze-dried snacks made in Indonesia catered for both kids & adult. 

Our flagship product, Yogurt Stix, has been well received by parents looking for snack option for kids aged 10 months and up.

Our product key benefits include:
- Long shelf life with no preservatives
- Crunchy & light texture, yet a flavor bomb
- 100% made of fresh fruits & veg with no artificial flavoring
- Affordable; we can offer 40% lower retail price than yogurt snack available in SG market today.",4/7/2025 10:05,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000042398013,zcrm_3877682000032777001,Enver Neo,,Red school house MacPherson,9791 8665,,,,,,,zcrm_3877682000032777001,Enver Neo,zcrm_3877682000032777001,Enver Neo,4/4/2025 9:07,4/4/2025 9:07,,,,,,,,,,,"Dear Mummy’s Market Team,

I hope this finds you well. I am reaching out on behalf of red schoolhouse MacPherson , as we are interested in securing a booth at the upcoming Mummy’s Market Baby Fair at Singapore Expo from April 18–20, 2025.

Could you kindly provide details on the following:
	•	Booth sizes and pricing options
	•	Availability of booths
	•	What is included in the booth rental package (e.g., tables, chairs, electricity, signage)
	•	Setup and teardown dates/times
	•	Any additional requirements or permits needed for participation

We believe this event aligns well with our mission to connect with parents seeking quality early education options for their children. Please let us know how we can proceed with the booking and any next steps required.",7/30/2025 10:20,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000042409002,zcrm_3877682000032777001,Enver Neo,,O.M.G,96581352,,,,,,,zcrm_3877682000032777001,Enver Neo,zcrm_3877682000032777001,Enver Neo,4/4/2025 9:07,4/4/2025 9:07,,,,,,,,,,,"Hi, I'm writing in to see if we can collab for business. We r a group of agents from O.M.G Agency from GEFA. Looking forward to your response.",4/4/2025 9:07,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000042409021,zcrm_3877682000032777001,Enver Neo,,Red school house,97918665,,,,,,,zcrm_3877682000032777001,Enver Neo,zcrm_3877682000032777001,Enver Neo,4/4/2025 9:07,4/4/2025 9:07,,,,,,,,,,,"Dear Mummy’s Market Team,

I hope this finds you well. I am reaching out on behalf of red school MacPherson , as we are interested in securing a booth at the upcoming Mummy’s Market Baby Fair at Singapore Expo from April 18–20, 2025.

Could you kindly provide details on the following:
	•	Booth sizes and pricing options
	•	Availability of booths
	•	What is included in the booth rental package (e.g., tables, chairs, electricity, signage)
	•	Setup and teardown dates/times
	•	Any additional requirements or permits needed for participation

We believe this event aligns well with our mission to connect with parents seeking quality early education options for their children. Please let us know how we can proceed with the booking and any next steps required.

Looking forward to your response. Thank you!",6/25/2025 16:56,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000042449040,zcrm_3877682000026704001,Alanis Chin,,The Clover Bridal,88967694,,,,,,,zcrm_3877682000026704001,Alanis Chin,zcrm_3877682000000241001,Faith Chua,4/7/2025 11:04,6/19/2025 15:41,,,,,,,,,,,Provide professional studio photography and makeup styling services.,6/19/2025 17:24,,,,,,,,Clover Bridal Studio PTE LTD,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000042822033,zcrm_3877682000032777001,Enver Neo,,Corals And Pebbles,97623628,,,,,,,zcrm_3877682000032777001,Enver Neo,zcrm_3877682000032777001,Enver Neo,4/24/2025 11:00,4/24/2025 11:00,,,,,,,,,,,,6/27/2025 17:50,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000042822051,zcrm_3877682000032777001,Enver Neo,,Fuda Traders Pte Ltd,9689 5518,,,,,,,zcrm_3877682000032777001,Enver Neo,zcrm_3877682000032777001,Enver Neo,4/24/2025 11:00,4/24/2025 11:01,,,,,,,,,,,"General importer and exporter of a variety of goods without a dominant product; main focus on corporate gifts including, but not limited to, baby-related products",6/30/2025 1:17,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000042826007,zcrm_3877682000042558001,Dixon,,Little Footprints Preschool,68171393,,,,,,,zcrm_3877682000042558001,Dixon,zcrm_3877682000042558001,Dixon,4/24/2025 11:04,5/22/2025 14:25,,,,,,,,,,,"Little Footprints Preschool is a leading early childhood education provider in Singapore, offering quality preschool and childcare programmes for children aged 18 months to 6 years. With a focus on holistic development and school readiness, the preschool blends structured learning with play in a nurturing environment.",5/22/2025 15:00,,,,,,,,Little Footprints Preschool,,,,,,,,,,,FALSE,,,Singapore,,,,,
zcrm_3877682000042826019,zcrm_3877682000042558001,Dixon,,Little Paddington Preschool,62803007,,,,,,,zcrm_3877682000042558001,Dixon,zcrm_3877682000042558001,Dixon,4/24/2025 11:39,4/24/2025 11:39,,,,,,,,,,,,8/26/2025 14:33,,,,,,,,,,,,,,,,,,,FALSE,,,Singapore,,,,,
zcrm_3877682000042826036,zcrm_3877682000042558001,Dixon,,SharkNinja,,,,,https://sharkninja.sg/,,,zcrm_3877682000042558001,Dixon,zcrm_3877682000042558001,Dixon,4/24/2025 11:42,5/21/2025 12:37,,,,,,,,,,,,5/22/2025 11:30,,,,,,,,,,,,,,,5/21/2025,,,5/21/2025 12:37,FALSE,,,Singapore,,,,,
zcrm_3877682000042837001,zcrm_3877682000026704001,Alanis Chin,,BLYSandBeyond,98801417,,,,,,,zcrm_3877682000026704001,Alanis Chin,zcrm_3877682000026704001,Alanis Chin,4/24/2025 11:18,4/24/2025 11:18,,,,,,,,,,,"Hi there 

I’m keen to participate in the mummy’s market . My company called BLYSANDBEYOND offers pregnancy massage service . Can you advise my options? 

Regards
Warda",8/12/2025 12:05,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000042873042,zcrm_3877682000026704001,Alanis Chin,,Derenz International Pte Ltd,90737622,,,,,,,zcrm_3877682000032777001,Enver Neo,zcrm_3877682000032777001,Enver Neo,4/28/2025 11:37,4/28/2025 11:37,,,,,,,,,,,"Atomu skincare is natural  fermentation skincare for sensitive skin and its also suitable for infant and children. Formulated with patented natural herbal ingredients, it hydrates, nourishes, and
calms inflammation—providing gentle relief for acne,
eczema, rosacea, and other sensitive skin concerns.",4/29/2025 16:15,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000042883001,zcrm_3877682000042558001,Dixon,,Greentree Montessori,,,,,,,,zcrm_3877682000042558001,Dixon,zcrm_3877682000042558001,Dixon,4/28/2025 10:46,4/28/2025 10:46,,,,,,,,,,,,5/21/2025 12:52,,,,,,,,,,,,,,,,,,,FALSE,,,Singapore,,,,,
zcrm_3877682000042883018,zcrm_3877682000042558001,Dixon,,Foochow Methodist Preschool,,,,,,,,zcrm_3877682000042558001,Dixon,zcrm_3877682000042558001,Dixon,4/28/2025 10:50,4/28/2025 10:50,,,,,,,,,,,,5/22/2025 11:30,,,,,,,,,,,,,,,,,,,FALSE,,,Singapore,,,,,
zcrm_3877682000042883038,zcrm_3877682000042558001,Dixon,,LCentral English,,,,,https://www.lcentral.net/,,,zcrm_3877682000042558001,Dixon,zcrm_3877682000042558001,Dixon,4/28/2025 11:53,4/28/2025 16:37,,,,,,,,,,,,5/21/2025 18:02,,,,,,,,,,,,,,,,,,,FALSE,,,Singapore,,,,,
zcrm_3877682000042884029,zcrm_3877682000032777001,Enver Neo,,PEACHYBUM (BABY DIAPERS) PTE LTD,,,,,,,,zcrm_3877682000032777001,Enver Neo,zcrm_3877682000000241001,Faith Chua,4/28/2025 17:30,6/19/2025 15:37,,,,,,,,,,,,7/31/2025 21:17,,,,,,,,PEACHYBUM (BABY DIAPERS) PTE LTD,,,,,,,,,,,FALSE,,,Singapore;Malaysia,,,,,
zcrm_3877682000042886001,zcrm_3877682000042558001,Dixon,,MapleBear Singapore,,,,,https://www.maplebear.sg/,,,zcrm_3877682000042558001,Dixon,zcrm_3877682000042558001,Dixon,4/28/2025 16:36,4/28/2025 16:36,,,,,,,,,,,,5/21/2025 18:02,,,,,,,,,,,,,,,,,,,FALSE,,,Singapore,,,,,
zcrm_3877682000043059052,zcrm_3877682000026704001,Alanis Chin,,Wan Melo Pte Ltd,6587606098,,,,,,,zcrm_3877682000026704001,Alanis Chin,zcrm_3877682000026704001,Alanis Chin,5/8/2025 16:01,5/8/2025 16:01,,,,,,,,,,,"October Crystallization (Shíyuè Jiéjīng) was founded in 2010 in Hangzhou, China, specializing in maternal and baby care. Its product line covers maternity supplies, postpartum care products, baby hygiene essentials, and newborn care items, offering a full range of solutions for mothers and infants.",6/30/2025 18:13,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000043088006,zcrm_3877682000032777001,Enver Neo,,Aggrate Shaufer Travel & Tours SDN BHD,103197002,,,,,,,zcrm_3877682000032777001,Enver Neo,zcrm_3877682000032777001,Enver Neo,5/9/2025 11:55,5/9/2025 11:55,,,,,,,,,,,"Little Alpaca is set to introduce its OEM baby product line, starting with baby diapers. The first launch will take place in Thailand in mid-May 2025, followed by Singapore, and then in early June 2025 for the Malaysian market. Proudly designed in Singapore and manufactured in Thailand, the product was developed in 2025 specifically for the Southeast Asian region.

Our company has been officially appointed as the sole distributor for all current and future Little Alpaca products in Malaysia.

Key Features of Little Alpaca Diapers:
Premium quality at an affordable price

Triple-layer leak protection

Eco-friendly materials

Ultra-gentle on baby’s skin

Additional baby care products, such as baby wipes, will be introduced to the market in subsequent phases.",5/9/2025 11:55,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000043089001,zcrm_3877682000032777001,Enver Neo,,Okay Mamy Pte Ltd,96423798,,,,,,,zcrm_3877682000032777001,Enver Neo,zcrm_3877682000044967001,YouQuan,4/29/2025 10:07,8/4/2025 15:30,,,,,,,,,,,Korean premium diapers,8/4/2025 15:30,,,,,,,,,,,,,,,,,,8/4/2025 15:30,FALSE,,,,,,,,
zcrm_3877682000043096001,zcrm_3877682000032777001,Enver Neo,,RE:Evente,91473883,,,,,,,zcrm_3877682000032777001,Enver Neo,zcrm_3877682000032777001,Enver Neo,5/9/2025 12:14,5/9/2025 12:14,,,,,,,,,,,I would like to enquire about exhibition rates for your booths and spaces.,5/9/2025 12:14,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000043097014,zcrm_3877682000026704001,Alanis Chin,,SURE Financial Group,97302801,,,,,,,zcrm_3877682000026704001,Alanis Chin,zcrm_3877682000026704001,Alanis Chin,5/9/2025 17:54,5/9/2025 17:54,,,,,,,,,,,we want to know the charges to participate in the Fair at The Expo,5/9/2025 17:54,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000043197025,zcrm_3877682000026704001,Alanis Chin,,K'S PARLOUR PTE LIMITED,97588971,,,,,,,zcrm_3877682000026704001,Alanis Chin,zcrm_3877682000026704001,Alanis Chin,5/14/2025 10:48,5/14/2025 10:48,,,,,,,,,,,"K’s Parlour offers gentle, low-maintenance beauty treatments perfect for new mums — especially our popular lash lift that enhances natural lashes without extensions. It's safe, quick, and ideal even during confinement. We’re passionate about helping mummies feel confident and refreshed, and would love to be part of Mummy’s Fair to support women in this special season of life.",5/14/2025 10:48,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
